Date,Time,Address,Crime,Inside/Outside,Weapon,PostCode,District,Neighborhood,Longitude,Latitude,Location,Premise
interval+date,interval+minute,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,ratio,ratio,vector2,nominal
43279,534,200 W CHASE ST,7,,,141,CENTRAL,Mid-Town Belvedere,-76.6197,39.3014,"(39.3014, -76.6197)",
43279,534,200 W CHASE ST,7,,,141,CENTRAL,Mid-Town Belvedere,-76.6197,39.3014,"(39.3014, -76.6197)",
43279,510,0 HOLLIDAY ST,0,,OTHER,111,CENTRAL,Downtown,-76.61042,39.29332,"(39.29332, -76.61042)",
43279,480,2800 W LAFAYETTE AVE,7,O,,721,WESTERN,Mosher,-76.66345,39.29807,"(39.29807, -76.66345)",STREET
43279,465,3800 CEDARDALE RD,2,I,,643,NORTHWESTERN,Ashburton,-76.67264,39.33132,"(39.33132, -76.67264)",ROW/TOWNHO
43279,458,400 N ROSE ST,5,I,,221,SOUTHEASTERN,McElderry Park,-76.5814,39.29638,"(39.29638, -76.5814)",ROW/TOWNHO
43279,440,3900 CHATHAM RD,2,I,,621,NORTHWESTERN,Dorchester,-76.68352,39.33048,"(39.33048, -76.68352)",ROW/TOWNHO
43279,410,100 W FAYETTE ST,7,I,,111,CENTRAL,Downtown,-76.61695,39.29036,"(39.29036, -76.61695)",GARAGE ON
43279,390,4000 HIGHLAND AVE,2,,,913,SOUTHERN,Brooklyn,-76.60532,39.23224,"(39.23224, -76.60532)",
43279,292,3700 CHESHOLM RD,8,I,,812,SOUTHWESTERN,Fairmont,-76.6822,39.30967,"(39.30967, -76.6822)",ROW/TOWNHO
43279,290,1300 GUILFORD AVE,2,O,,141,CENTRAL,Mid-Town Belvedere,-76.6121,39.30519,"(39.30519, -76.6121)",SHED/GARAG
43279,203,2200 AIKEN ST,14,,FIREARM,342,EASTERN,East Baltimore Midway,-76.5994,39.31512,"(39.31512, -76.5994)",Street
43279,238,"2300 EASTERN BLVD, BCO",13,,KNIFE,221,SOUTHEASTERN,Patterson Park,-76.58421,39.28598,"(39.28598, -76.58421)",
43279,210,2200 AIKEN ST,0,O,FIREARM,342,EASTERN,East Baltimore Midway,-76.5994,39.31512,"(39.31512, -76.5994)",STREET
43279,210,800 N CAREY ST,2,,,713,WESTERN,Harlem Park,-76.63864,39.29856,"(39.29856, -76.63864)",
43279,135,1600 UNION AVE,0,O,KNIFE,531,NORTHERN,Hampden,-76.64106,39.33201,"(39.33201, -76.64106)",STREET
43279,115,6000 CHARLESMEAD AVE,2,I,,523,NORTHERN,Bellona-Gittings,-76.62324,39.37127,"(39.37127, -76.62324)",GARAGE ON
43279,115,2300 BELAIR RD,8,O,,431,NORTHEASTERN,Clifton Park,-76.57817,39.31776,"(39.31776, -76.57817)",PARKING LO
43279,83,6700 REISTERSTOWN RD,2,I,,631,NORTHWESTERN,Reisterstown Station,-76.70662,39.35929,"(39.35929, -76.70662)",SPECIALTY
43279,80,3900 S HANOVER ST,2,I,,913,SOUTHERN,Brooklyn,-76.61145,39.23481,"(39.23481, -76.61145)",BAR
43279,60,700 S CURLEY ST,0,I,HANDS,232,SOUTHEASTERN,Canton,-76.5749,39.28377,"(39.28377, -76.5749)",ROW/TOWNHO
43279,60,3700 DUNCANWOOD LN,8,O,,333,EASTERN,Orangeville Industrial Ar,-76.56849,39.30886,"(39.30886, -76.56849)",PARKING LO
43279,60,3100 W BELVEDERE AVE,7,O,,633,NORTHWESTERN,Pimlico Good Neighbors,-76.67442,39.34982,"(39.34982, -76.67442)",STREET
43279,55,FALLS PY & REISTERSTOWN RD,5,O,,731,WESTERN,Parkview/Woodbrook,-76.65061,39.31679,"(39.31679, -76.65061)",STREET
43279,55,FALLS PY & REISTERSTOWN RD,5,O,,731,WESTERN,Parkview/Woodbrook,-76.65061,39.31679,"(39.31679, -76.65061)",STREET
43279,10,700 VINE ST,10,O,FIREARM,122,CENTRAL,Poppleton,-76.62945,39.29063,"(39.29063, -76.62945)",STREET
43279,2,400 S CLINTON ST,13,O,KNIFE,231,SOUTHEASTERN,Highlandtown,-76.57004,39.28708,"(39.28708, -76.57004)",STREET
43279,0,2500 HOLLINS ST,8,I,,842,SOUTHWESTERN,Shipley Hill,-76.65842,39.28667,"(39.28667, -76.65842)",OTHER - IN
43278,1410,5400 JONQUIL AVE,8,O,,633,NORTHWESTERN,Arlington,-76.68609,39.34979,"(39.34979, -76.68609)",ALLEY
43278,1380,2500 W PATAPSCO AVE,0,,OTHER,923,SOUTHERN,Lakeland,-76.65093,39.25235,"(39.25235, -76.65093)",
43278,1380,4700 WAKEFIELD RD,7,O,,641,NORTHWESTERN,West Forest Park,-76.69528,39.31863,"(39.31863, -76.69528)",PARKING LO
43278,1380,200 S CLINTON ST,7,O,,231,SOUTHEASTERN,Highlandtown,-76.57017,39.28908,"(39.28908, -76.57017)",STREET
43278,1375,1400 BOLTON ST,13,,FIREARM,132,CENTRAL,Bolton Hill,-76.62528,39.30631,"(39.30631, -76.62528)",
43278,1343,300 E BELVEDERE AVE,2,,,523,NORTHERN,Rosebank,-76.61471,39.36434,"(39.36434, -76.61471)",
43278,1342,900 NOTTINGHAM RD,0,O,KNIFE,823,SOUTHWESTERN,West Hills,-76.70666,39.29771,"(39.29771, -76.70666)",PARKING LO
43278,1335,4400 FAIRFAX RD,2,I,,641,NORTHWESTERN,West Forest Park,-76.68954,39.31972,"(39.31972, -76.68954)",APT/CONDO
43278,1310,2500 MARBOURNE AVE,13,O,FIREARM,923,SOUTHERN,Lakeland,-76.64732,39.25314,"(39.25314, -76.64732)",STREET
43278,1307,4000 FREDERICK AVE,5,,,833,SOUTHWESTERN,Irvington,-76.68336,39.28171,"(39.28171, -76.68336)",
43278,1260,1900 WALBROOK AVE,0,,KNIFE,731,WESTERN,Mondawmin,-76.64893,39.31087,"(39.31087, -76.64893)",
43278,1260,1900 WALBROOK AVE,0,,KNIFE,731,WESTERN,Mondawmin,-76.64893,39.31087,"(39.31087, -76.64893)",
43278,1234,2600 BOONE ST,14,,FIREARM,513,NORTHERN,Better Waverly,-76.60866,39.31967,"(39.31967, -76.60866)",Street
43278,1244,LOMBARD ST & S CAREY ST,5,I,,931,SOUTHERN,Hollins Market,-76.63802,39.28655,"(39.28655, -76.63802)",APT/CONDO
43278,1237,AV & W NORTH AV,0,,OTHER,131,WESTERN,Druid Heights,-76.64251,39.31006,"(39.31006, -76.64251)",
43278,1230,2100 E BALTIMORE ST,3,,,212,SOUTHEASTERN,Butcher's Hill,-76.58733,39.29181,"(39.29181, -76.58733)",
43278,1215,500 OTTERBEIN ST,0,O,OTHER,932,SOUTHERN,Washington Village/Pigtow,-76.62811,39.2825,"(39.2825, -76.62811)",STREET
43278,1200,HOWARD ST & W 23RD ST,7,,,511,NORTHERN,Old Goucher,-76.61956,39.31517,"(39.31517, -76.61956)",
43278,1200,3200 LAWNVIEW AVE,8,,,434,NORTHEASTERN,Belair-Edison,-76.57298,39.31946,"(39.31946, -76.57298)",
43278,1200,1000 BINNEY ST,8,O,,232,SOUTHEASTERN,Canton,-76.57784,39.2809,"(39.2809, -76.57784)",STREET
43278,1200,4400 FALLS BRIDGE DR,7,I,,541,NORTHERN,Medfield,-76.64571,39.34207,"(39.34207, -76.64571)",APT/CONDO
43278,1170,2100 MCCULLOH ST,2,I,,131,CENTRAL,Druid Heights,-76.63573,39309,"(39.309, -76.63573)",OTHER - IN
